timestamp,kkr,alk,f,ge,ibm,celg,m,S&P500
2001-08-16,,33.55,23.47,41.6,105.75,23.6,37.36,23.23
2001-08-17,,33.0,21.7,40.8,104.59,23.74,37.52,23.05
2001-08-20,,33.0,20.4,41.53,104.1,21.82,37.75,23.23
2001-08-21,,31.98,20.1,40.47,101.89,21.54,38.01,22.91
2001-08-22,,32.42,20.31,40.85,103.96,24.89,37.88,22.37
2001-08-23,,32.4,20.08,41.04,103.0,26.43,36.7,22.16
2001-08-24,,33.01,20.39,41.99,106.99,27.92,37.9,22.45
2001-08-27,,32.5,20.25,42.17,106.86,27.5,38.32,22.72
2001-08-28,,32.37,20.32,41.23,104.95,28.09,37.55,23.29
2001-08-29,,32.07,20.19,40.61,104.13,28.47,37.55,22.95
2001-08-30,,32.19,19.76,40.2,100.36,27.63,36.45,22.82
2001-08-31,,32.64,19.87,40.9,99.95,27.81,36.31,23.34
2001-09-04,,32.54,20.25,40.83,101.49,28.23,37.19,23.31
2001-09-05,,32.33,19.97,41.7,100.35,27.52,35.65,22.5
2001-09-06,,31.58,19.4,40.5,98.0,27.4,34.0,22.05
2001-09-07,,30.6,18.76,39.66,96.59,27.41,32.5,21.21
2001-09-10,,30.35,19.4,39.35,96.47,27.75,31.77,21.64
2001-09-17,,21.68,16.55,35.15,93.34,25.21,29.0,21.59
2001-09-18,,21.2,16.93,33.85,96.4,24.1,28.82,22.13
2001-09-19,,20.66,16.43,32.5,96.0,22.62,28.0,21.8
2001-09-20,,19.1,15.49,30.37,93.4,22.95,26.84,21.59
2001-09-21,,18.08,15.34,31.3,90.5,21.32,26.9,20.75
2001-09-24,,18.85,16.43,35.2,94.8,21.45,28.22,21.2
2001-09-25,,18.85,16.12,35.5,94.45,23.75,28.23,22.64
2001-09-26,,17.8,16.38,35.48,91.3,23.61,26.6,22.6
2001-09-27,,17.7,16.56,35.95,90.0,26.63,27.28,22.87
2001-09-28,,19.97,17.35,37.2,91.72,26.43,28.2,24.01
2001-10-01,,19.8,17.24,37.64,92.71,24.64,28.67,23.9
2001-10-02,,21.16,17.8,38.05,93.77,24.99,29.38,24.0
2001-10-03,,23.0,17.95,38.15,96.95,27.2,30.79,22.88
2001-10-04,,22.47,17.24,37.39,97.31,25.67,30.52,22.75
2001-10-05,,21.75,17.67,37.45,98.02,23.98,31.03,22.75
2001-10-08,,21.17,17.29,36.8,98.5,24.52,29.51,23.34
2001-10-09,,20.9,17.55,36.82,97.14,24.77,29.53,23.81
2001-10-10,,21.91,18.13,37.91,97.25,26.07,29.48,23.81
2001-10-11,,22.94,18.0,38.95,99.4,27.4,31.6,23.75
2001-10-12,,21.0,17.73,39.0,100.84,27.93,30.0,23.44
2001-10-15,,21.45,17.73,38.86,102.0,30.78,30.44,23.6
2001-10-16,,21.61,17.68,38.47,101.85,32.31,30.99,23.0
2001-10-17,,20.08,17.13,37.15,102.9,29.74,30.01,21.99
2001-10-18,,19.71,16.77,37.25,101.26,30.18,30.06,20.05
2001-10-19,,20.47,16.51,37.25,102.65,30.39,31.4,20.0
2001-10-22,,21.87,16.55,37.61,105.25,30.13,31.4,20.05
2001-10-23,,23.5,16.87,37.27,105.81,29.33,32.0,19.19
2001-10-24,,23.1,16.06,37.08,108.57,29.16,32.0,19.48
2001-10-25,,23.15,16.52,37.87,110.66,32.12,32.4,19.9
2001-10-26,,23.9,16.66,38.88,111.16,33.44,32.68,19.96
2001-10-29,,24.0,16.21,37.43,108.62,33.14,32.33,19.95
2001-10-30,,24.16,16.05,36.34,108.65,32.05,31.05,19.99
2001-10-31,,24.4,16.05,36.41,108.07,32.92,31.99,20.0
2001-11-01,,24.69,16.37,37.91,109.89,34.62,32.74,19.97
2001-11-02,,24.75,16.29,37.96,109.5,34.58,32.92,20.15
2001-11-05,,25.15,16.18,38.77,109.97,36.54,33.54,20.55
2001-11-06,,25.35,16.38,39.8,113.61,36.36,34.28,21.1
2001-11-07,,26.45,16.28,39.35,113.85,36.3,34.42,20.89
2001-11-08,,26.71,16.77,40.35,113.81,35.99,33.75,21.5
2001-11-09,,25.53,16.46,40.41,114.08,34.98,33.73,22.0
2001-11-12,,25.2,16.21,39.43,114.86,35.44,33.9,21.63
2001-11-13,,26.8,16.43,40.56,116.7,38.13,34.83,21.6
2001-11-14,,27.6,16.34,40.88,114.35,36.99,37.11,21.4
2001-11-15,,26.91,16.77,41.55,114.75,36.99,37.6,21.66
2001-11-16,,26.47,17.05,40.85,114.5,35.91,36.45,21.75
2001-11-19,,28.3,17.55,41.25,115.0,37.9,37.64,21.73
2001-11-20,,27.9,17.28,41.1,115.44,37.72,37.2,21.33
2001-11-21,,28.25,17.13,40.45,114.34,36.85,37.11,21.27
2001-11-23,,29.61,17.88,41.02,115.35,38.3,38.21,21.5
2001-11-26,,29.09,18.58,41.32,116.33,37.37,38.72,21.9
2001-11-27,,28.22,18.29,41.07,114.2,37.67,38.55,21.77
2001-11-28,,27.58,17.91,39.35,112.15,35.16,37.7,21.37
2001-11-29,,29.1,18.26,39.73,114.43,35.55,37.07,21.45
2001-11-30,,28.65,18.94,38.5,115.59,34.89,37.0,21.79
2001-12-03,,28.71,17.8,36.92,114.13,33.86,36.4,21.7
2001-12-04,,28.7,17.74,37.35,116.64,33.04,36.74,21.12
2001-12-05,,29.46,16.79,37.55,121.4,34.38,38.0,20.81
2001-12-06,,29.35,17.36,37.75,120.14,36.0,37.1,20.51
2001-12-07,,30.49,17.13,37.15,120.4,31.5,37.08,19.84
2001-12-10,,29.53,16.66,36.8,119.66,31.8,36.55,20.06
2001-12-11,,29.45,16.66,36.79,121.5,31.34,36.5,19.5
2001-12-12,,30.1,16.65,37.05,123.2,30.21,37.29,19.35
2001-12-13,,29.76,16.17,37.05,120.25,31.0,37.35,18.98
2001-12-14,,29.5,16.1,37.65,121.1,30.76,37.37,19.15
2001-12-17,,28.59,15.0,38.3,121.34,31.02,37.14,19.56
2001-12-18,,29.49,15.08,39.72,122.2,30.6,36.75,19.7
2001-12-19,,29.3,14.93,40.78,123.89,31.32,36.25,19.46
2001-12-20,,28.65,15.25,40.84,122.7,30.7,38.3,19.3
2001-12-21,,30.21,15.45,41.35,122.0,30.92,37.77,19.21
2001-12-24,,28.94,15.33,41.19,121.45,31.4,38.52,19.4
2001-12-26,,28.24,15.4,40.55,122.4,32.12,39.25,19.19
2001-12-27,,28.76,15.74,40.95,123.5,32.97,39.55,19.33
2001-12-28,,29.32,15.95,40.73,122.9,32.94,40.51,19.86
2001-12-31,,29.1,15.72,40.08,120.96,31.92,40.9,20.08
2002-01-02,,28.97,16.22,40.95,121.5,31.4,40.46,19.95
2002-01-03,,30.0,16.73,40.61,123.66,29.81,40.28,19.93
2002-01-04,,31.89,16.94,40.95,125.6,30.64,41.05,19.46
2002-01-07,,31.35,16.5,39.36,124.05,30.1,41.45,19.94
2002-01-08,,31.55,16.56,38.95,124.7,29.98,41.97,20.07
2002-01-09,,31.8,16.31,38.55,124.49,29.15,41.26,19.28
2002-01-10,,31.4,15.29,38.61,122.14,29.04,42.0,19.54
2002-01-11,,30.41,15.5,38.23,120.31,28.76,41.9,19.05
2002-01-14,,29.3,15.35,37.9,118.05,28.01,41.5,19.27
2002-01-15,,30.79,15.04,38.71,118.85,29.0,41.87,19.0
2002-01-16,,30.43,15.04,37.72,117.4,27.81,40.74,19.0
2002-01-17,,29.6,14.7,38.75,119.9,27.17,40.46,18.51
2002-01-18,,29.4,14.5,38.68,114.25,25.83,40.51,18.25
2002-01-22,,28.65,14.43,38.3,110.5,26.44,40.63,18.17
2002-01-23,,30.68,14.54,37.65,107.9,27.7,41.86,18.48
2002-01-24,,30.43,14.45,37.55,108.72,27.3,40.85,18.1
2002-01-25,,30.87,14.61,38.26,109.28,27.16,40.4,18.11
2002-01-28,,30.85,15.06,38.15,108.15,26.26,41.2,18.65
2002-01-29,,30.3,14.92,36.46,103.0,25.83,40.17,18.1
2002-01-30,,30.89,14.87,36.88,105.55,27.14,41.24,17.85
2002-01-31,,30.66,15.3,37.15,107.89,27.42,41.62,17.7
2002-02-01,,30.84,14.9,36.85,108.0,28.16,40.98,17.22
2002-02-04,,29.59,14.63,35.0,106.8,25.83,39.9,16.01
2002-02-05,,29.96,14.04,36.21,106.3,26.8,39.37,13.83
2002-02-06,,28.78,14.1,36.96,106.63,26.1,39.24,12.64
2002-02-07,,28.37,14.53,37.2,103.91,25.63,38.32,13.37
2002-02-08,,29.22,14.38,37.25,104.99,28.14,38.66,14.45
2002-02-11,,29.07,14.3,37.8,107.38,28.36,40.05,14.5
2002-02-12,,29.4,14.34,37.5,106.57,28.6,39.3,14.6
2002-02-13,,28.72,14.99,38.1,108.07,28.98,40.0,14.69
2002-02-14,,27.97,14.7,38.0,107.89,27.6,39.9,13.8
2002-02-15,,28.83,14.62,37.11,102.89,27.04,39.25,13.3
2002-02-19,,28.79,14.28,36.4,101.3,25.78,38.73,12.9
2002-02-20,,29.94,14.5,37.57,99.31,27.2,39.4,13.5
2002-02-21,,30.98,14.67,37.52,96.38,27.08,38.64,12.75
2002-02-22,,30.3,14.58,38.09,98.45,26.05,38.36,13.09
2002-02-25,,30.72,15.23,39.2,98.3,26.0,39.02,13.2
2002-02-26,,31.21,15.55,38.75,97.15,26.5,41.66,13.2
2002-02-27,,31.97,15.3,38.75,97.83,26.66,41.68,13.75
2002-02-28,,31.05,14.88,38.5,98.12,26.09,41.91,14.09
2002-03-01,,32.11,15.64,39.45,103.02,25.89,43.31,14.95
2002-03-04,,33.45,16.17,40.2,105.9,26.04,44.0,15.06
2002-03-05,,31.5,15.74,40.5,105.67,25.35,41.7,14.69
2002-03-06,,33.25,16.35,41.55,106.3,27.77,42.7,15.83
2002-03-07,,32.4,16.91,40.95,103.71,23.26,43.37,15.38
2002-03-08,,33.21,16.81,40.6,105.09,22.5,43.47,16.02
2002-03-11,,33.6,17.2,41.15,105.24,23.18,43.7,16.25
2002-03-12,,33.4,17.01,41.1,108.5,22.63,43.49,16.07
2002-03-13,,33.03,17.11,40.0,107.18,22.7,43.55,15.92
2002-03-14,,33.1,16.91,40.41,106.6,23.05,43.55,15.23
2002-03-15,,33.4,16.93,40.19,106.79,23.31,43.7,15.57
2002-03-18,,33.73,17.07,39.9,106.35,23.81,43.18,15.87
2002-03-19,,32.85,17.18,39.9,107.49,24.35,42.75,15.7
2002-03-20,,32.4,16.5,38.8,105.5,23.79,43.3,15.49
2002-03-21,,31.8,16.7,37.45,106.78,25.04,42.68,15.55
2002-03-22,,32.55,16.67,37.87,105.6,25.7,41.8,15.31
2002-03-25,,31.38,16.05,37.04,103.56,24.73,41.09,14.95
2002-03-26,,33.0,16.09,37.31,102.9,24.9,41.27,14.76
2002-03-27,,32.95,16.1,37.45,103.39,24.37,40.99,14.73
2002-03-28,,33.29,16.49,37.4,104.0,24.75,40.85,15.29
2002-04-01,,32.6,15.73,37.3,102.86,24.36,39.31,15.0
2002-04-02,,30.85,15.37,37.1,100.95,24.56,38.05,14.81
2002-04-03,,30.6,15.06,36.75,99.96,24.45,37.5,14.8
2002-04-04,,30.95,15.14,37.3,100.84,24.4,38.4,15.05
2002-04-05,,31.1,15.05,37.1,97.25,23.21,39.55,15.01
2002-04-08,,30.92,15.11,36.86,87.41,23.65,40.65,15.22
2002-04-09,,31.09,15.03,36.45,87.74,23.1,41.03,14.75
2002-04-10,,32.0,15.6,37.2,89.01,24.0,41.55,14.85
2002-04-11,,31.2,14.9,33.75,84.19,23.81,40.5,13.62
2002-04-12,,32.33,15.34,33.55,85.6,23.81,40.9,14.25
2002-04-15,,31.39,15.06,31.85,85.35,23.49,40.77,13.47
2002-04-16,,32.05,15.86,33.1,86.2,24.02,41.42,16.26
2002-04-17,,31.55,16.18,33.65,84.81,23.74,40.68,16.4
2002-04-18,,30.9,15.87,33.8,88.95,24.04,41.76,16.65
2002-04-19,,31.26,16.36,33.7,89.0,22.86,41.9,16.65
2002-04-22,,31.0,16.05,32.86,87.93,21.69,41.1,15.82
2002-04-23,,30.85,16.45,32.8,87.33,21.78,41.3,16.63
2002-04-24,,31.04,16.22,32.5,86.5,21.12,40.64,16.6
2002-04-25,,30.75,16.32,32.05,86.71,19.81,41.04,16.92
2002-04-26,,30.8,16.3,31.5,84.71,19.3,39.91,16.63
2002-04-29,,30.17,15.86,30.85,83.89,18.84,39.15,16.23
2002-04-30,,30.63,16.0,31.55,83.76,19.78,39.73,15.85
2002-05-01,,30.78,16.34,31.7,84.3,19.51,40.35,15.95
2002-05-02,,30.59,16.1,31.6,83.86,19.6,40.99,15.81
2002-05-03,,29.97,16.09,31.7,81.78,19.0,39.43,15.85
2002-05-06,,29.52,15.93,30.97,76.0,17.92,38.39,15.04
2002-05-07,,29.0,15.64,30.65,76.5,18.2,39.3,14.87
2002-05-08,,29.07,16.0,32.85,82.45,19.99,39.59,15.83
2002-05-09,,28.49,15.94,31.49,79.93,18.8,41.39,15.43
2002-05-10,,27.19,15.83,30.65,79.68,18.41,40.87,14.85
2002-05-13,,27.76,16.19,30.85,82.19,19.17,41.08,15.79
2002-05-14,,28.85,16.49,31.58,85.48,20.1,42.98,16.21
2002-05-15,,28.94,16.64,30.93,84.5,20.62,43.17,15.95
2002-05-16,,28.45,16.58,32.0,85.45,19.83,43.45,16.96
2002-05-17,,28.93,16.72,33.45,85.69,21.0,43.4,16.9
2002-05-20,,28.52,16.73,32.6,84.45,19.85,42.94,16.7
2002-05-21,,28.27,17.58,32.15,83.45,19.98,41.81,16.78
2002-05-22,,28.23,18.19,31.92,84.0,18.82,41.74,17.05
2002-05-23,,28.37,18.08,32.95,84.35,20.47,42.68,17.2
2002-05-24,,28.3,17.74,32.6,83.1,18.93,42.23,17.15
2002-05-28,,28.3,17.59,32.05,82.08,19.1,41.18,16.7
2002-05-29,,28.17,17.73,31.4,81.6,18.2,40.44,16.58
2002-05-30,,27.7,17.59,31.2,82.25,18.26,40.3,16.55
2002-05-31,,27.85,17.65,31.14,80.45,18.0,41.41,16.45
2002-06-03,,27.02,17.31,30.11,78.11,17.02,40.25,16.12
2002-06-04,,26.21,16.92,30.05,79.31,17.0,40.0,16.62
2002-06-05,,26.25,16.95,30.15,80.55,17.74,41.62,16.58
2002-06-06,,26.36,16.75,29.3,79.66,17.6,40.91,15.15
2002-06-07,,26.1,16.55,30.2,78.3,18.0,41.14,14.94
2002-06-10,,27.12,16.79,29.95,76.8,18.0,41.7,14.96
2002-06-11,,26.71,16.82,29.4,75.49,16.6,41.23,15.0
2002-06-12,,26.97,16.68,30.35,74.65,16.34,41.08,15.1
2002-06-13,,26.08,16.48,29.85,75.6,16.4,40.62,14.29
2002-06-14,,25.5,15.89,29.7,76.17,17.12,40.2,11.75
2002-06-17,,26.5,16.36,30.51,77.14,18.02,42.5,11.1
2002-06-18,,26.69,16.92,31.15,75.94,17.65,42.01,10.59
2002-06-19,,25.8,16.48,30.35,73.35,16.74,42.29,10.65
2002-06-20,,26.14,15.73,29.7,71.58,16.08,40.56,10.9
2002-06-21,,26.23,15.52,28.95,68.75,16.1,39.6,11.2
2002-06-24,,26.05,15.85,29.6,69.7,15.56,39.91,11.05
2002-06-25,,25.53,16.05,28.9,68.6,14.67,39.52,11.29
2002-06-26,,25.04,15.75,29.5,70.05,14.5,39.39,10.1
2002-06-27,,25.55,15.77,29.9,71.9,15.2,40.23,9.6
2002-06-28,,26.1,16.0,29.05,72.0,15.3,39.7,10.61
2002-07-01,,24.6,15.52,28.45,67.6,13.4,37.73,10.77
2002-07-02,,23.41,15.76,28.1,68.58,13.17,36.19,10.4
2002-07-03,,23.57,15.3,27.9,70.51,13.09,37.39,10.46
2002-07-05,,24.33,15.69,29.69,73.5,13.5,41.0,11.3
2002-07-08,,23.93,15.15,29.43,71.3,13.3,39.2,11.47
2002-07-09,,23.49,15.11,28.3,69.67,12.84,38.1,11.4
2002-07-10,,22.6,13.99,27.05,68.76,11.5,37.75,11.68
2002-07-11,,22.1,13.18,27.35,69.41,12.07,38.42,11.3
2002-07-12,,21.96,12.61,28.6,69.21,12.02,36.79,11.77
2002-07-15,,21.95,12.8,28.25,71.0,12.77,36.05,11.81
2002-07-16,,21.65,12.5,27.55,69.01,14.1,35.46,12.24
2002-07-17,,21.62,12.52,28.25,70.69,15.45,34.45,11.7
2002-07-18,,21.15,12.81,27.7,72.05,15.35,34.18,12.26
2002-07-19,,20.4,12.39,26.52,72.0,14.68,33.0,11.95
2002-07-22,,19.65,12.27,25.66,68.5,14.79,32.24,11.4
2002-07-23,,20.61,12.1,24.8,67.05,13.9,33.25,10.5
2002-07-24,,21.24,12.64,26.53,69.54,14.75,35.87,9.66
2002-07-25,,21.4,12.56,26.65,69.35,14.75,37.54,9.0
2002-07-26,,22.0,12.6,27.8,66.4,15.05,37.3,7.05
2002-07-29,,23.96,13.13,30.45,71.18,15.72,38.35,7.3
2002-07-30,,23.62,13.2,31.6,71.79,16.99,38.09,8.26
2002-07-31,,23.5,13.47,32.2,70.4,17.17,37.61,9.35
2002-08-01,,23.3,13.05,31.4,68.25,17.22,35.06,9.15
2002-08-02,,22.2,12.45,29.5,67.88,17.22,33.45,9.25
2002-08-05,,21.51,11.76,28.3,65.99,16.0,32.9,9.2
2002-08-06,,22.05,12.16,29.65,67.9,17.1,34.19,9.63
2002-08-07,,22.56,12.28,30.75,69.17,17.0,34.02,9.57
2002-08-08,,23.85,11.92,31.95,71.61,18.38,34.5,9.9
2002-08-09,,23.69,11.84,32.4,71.83,19.06,34.65,9.89
2002-08-12,,22.6,11.64,32.25,71.77,19.44,33.15,10.05
2002-08-13,,22.76,11.44,30.95,71.9,18.25,32.51,10.25
2002-08-14,,23.76,11.35,31.9,74.92,19.26,34.83,10.8
2002-08-15,,23.59,11.61,32.29,76.5,19.77,37.0,10.75
2002-08-16,,24.24,11.39,31.55,79.35,19.33,37.13,11.71
2002-08-19,,24.33,12.13,32.89,82.49,18.83,37.04,12.0
2002-08-20,,24.5,11.91,32.25,81.27,19.05,36.78,12.08
2002-08-21,,26.02,11.95,32.3,81.0,19.61,36.9,12.25
2002-08-22,,26.97,12.17,32.7,81.99,21.05,37.37,13.0
2002-08-23,,26.02,11.78,32.25,80.4,20.3,36.08,12.64
2002-08-26,,25.4,12.08,32.07,79.42,19.74,36.46,12.96
2002-08-27,,24.94,11.89,31.95,77.96,18.38,35.89,12.51
2002-08-28,,24.46,11.63,31.3,76.06,17.59,35.82,12.01
2002-08-29,,24.7,11.63,30.35,76.62,18.56,35.51,12.0
2002-08-30,,24.43,11.77,30.15,75.38,17.38,35.9,11.6
2002-09-03,,23.6,10.94,28.46,72.35,16.25,35.15,10.6
2002-09-04,,24.34,11.05,28.7,73.73,17.3,35.51,10.8
2002-09-05,,22.76,10.69,28.0,72.18,16.22,35.3,10.17
2002-09-06,,24.31,10.2,28.3,73.2,17.25,36.51,10.59
2002-09-09,,24.48,10.8,28.78,74.5,17.21,36.88,10.3
2002-09-10,,22.72,10.9,29.08,75.6,17.57,37.0,10.38
2002-09-11,,22.82,11.16,29.0,74.2,17.98,36.96,10.9
2002-09-12,,22.6,10.89,28.0,71.87,17.35,36.28,10.23
2002-09-13,,22.35,10.65,27.05,72.5,17.65,36.13,10.01
2002-09-16,,22.54,10.69,27.9,72.32,17.56,37.3,10.05
2002-09-17,,22.42,10.47,27.7,71.75,16.9,36.85,9.98
2002-09-18,,21.83,10.26,27.35,69.55,17.27,35.88,9.77
2002-09-19,,21.19,9.87,26.55,64.8,16.89,35.2,9.0
2002-09-20,,21.3,9.77,26.75,63.92,17.11,34.79,9.02
2002-09-23,,20.72,9.66,26.4,63.37,16.16,33.5,9.42
2002-09-24,,19.46,9.34,25.9,59.75,16.52,32.3,9.56
2002-09-25,,19.14,9.97,27.0,63.01,17.53,33.42,9.37
2002-09-26,,19.86,10.11,26.39,62.02,16.9,34.27,9.25
2002-09-27,,17.3,9.63,24.47,60.36,16.26,31.17,9.42
2002-09-30,,17.7,9.8,24.65,58.31,16.84,29.44,9.12
2002-10-01,,18.26,9.9,26.2,61.17,17.22,30.65,9.0
2002-10-02,,17.2,9.33,24.8,59.63,16.2,29.66,9.3
2002-10-03,,16.62,9.16,24.62,60.0,16.35,28.5,9.4
2002-10-04,,16.0,8.66,24.01,56.6,15.92,28.02,9.2
2002-10-07,,15.76,8.5,22.95,56.86,15.55,26.4,8.85
2002-10-08,,16.03,7.75,23.35,57.05,15.77,28.48,8.16
2002-10-09,,14.11,7.15,22.0,55.07,15.49,26.61,8.6
2002-10-10,,14.45,7.6,22.6,57.58,16.24,28.0,9.43
2002-10-11,,15.77,8.32,24.21,63.92,15.81,28.67,9.95
2002-10-14,,15.98,7.93,24.35,63.42,16.6,29.38,9.94
2002-10-15,,17.55,8.87,26.2,68.48,16.69,31.55,10.85
2002-10-16,,16.39,8.26,25.6,64.9,16.9,29.67,10.4
2002-10-17,,17.54,8.49,26.89,72.2,17.37,30.28,10.67
2002-10-18,,17.04,8.26,26.65,74.25,17.29,31.32,11.89
2002-10-21,,18.34,9.55,27.15,75.55,17.73,32.04,12.15
2002-10-22,,17.64,9.4,27.07,74.49,18.44,31.68,12.36
2002-10-23,,21.27,9.17,26.9,74.6,20.0,32.26,12.12
2002-10-24,,21.55,8.86,26.0,72.1,19.16,31.24,12.58
2002-10-25,,22.05,8.72,26.24,74.56,20.68,32.84,12.55
2002-10-28,,21.85,8.78,26.25,76.56,22.1,30.69,12.49
2002-10-29,,21.74,8.35,25.85,76.74,21.83,32.15,12.46
2002-10-30,,21.95,8.42,25.15,78.67,21.83,30.86,12.5
2002-10-31,,21.64,8.46,25.25,78.94,22.15,30.7,12.42
2002-11-01,,22.41,8.43,26.0,80.4,23.51,31.46,12.55
2002-11-04,,22.6,8.56,26.5,82.5,23.66,30.0,12.8
2002-11-05,,22.36,8.9,26.5,81.68,23.26,30.26,12.73
2002-11-06,,23.72,9.35,26.6,81.54,23.85,30.37,13.15
2002-11-07,,23.4,8.8,26.11,78.95,22.88,31.25,12.85
2002-11-08,,22.93,8.74,25.1,77.59,22.41,29.99,13.2
2002-11-11,,21.9,8.5,24.21,77.29,21.6,29.17,12.9
2002-11-12,,22.14,8.63,23.85,79.15,22.55,29.79,13.37
2002-11-13,,22.16,8.52,24.09,79.35,22.31,30.55,13.27
2002-11-14,,22.4,8.8,24.5,80.72,23.81,32.48,13.65
2002-11-15,,22.35,8.65,23.86,80.01,24.03,32.86,13.75
2002-11-18,,22.5,8.8,23.6,79.18,23.71,31.71,13.7
2002-11-19,,21.5,8.55,23.9,78.37,22.85,30.49,13.45
2002-11-20,,20.4,8.93,24.8,81.61,23.85,31.95,13.93
2002-11-21,,21.89,10.32,26.85,84.9,24.8,32.79,14.05
2002-11-22,,21.95,10.21,26.45,84.43,25.0,32.36,14.16
2002-11-25,,21.48,10.88,26.8,86.2,24.95,31.71,14.38
2002-11-26,,20.7,10.82,26.35,85.06,23.93,31.55,14.28
2002-11-27,,21.43,11.03,27.15,87.7,24.57,32.75,14.47
2002-11-29,,21.17,11.38,27.12,86.92,24.6,32.68,14.58
2002-12-02,,21.5,11.45,27.2,87.3,24.09,33.0,14.95
2002-12-03,,20.24,9.96,26.75,85.21,23.61,31.98,14.8
2002-12-04,,20.15,10.15,26.52,83.69,22.5,31.25,15.1
2002-12-05,,21.71,10.02,25.8,83.06,21.6,30.79,14.72
2002-12-06,,22.95,9.88,26.05,82.32,22.46,30.49,15.09
2002-12-09,,22.03,9.45,25.5,79.59,21.16,29.87,14.43
2002-12-10,,22.45,9.62,25.93,80.8,21.05,30.41,14.16
2002-12-11,,22.62,9.68,26.14,81.44,22.09,29.74,13.6
2002-12-12,,23.03,9.85,25.9,80.17,21.99,29.58,14.55
2002-12-13,,22.47,9.7,25.5,80.0,21.57,28.73,14.18
2002-12-16,,22.76,9.7,26.43,81.62,22.34,29.32,14.3
2002-12-17,,22.4,9.88,26.0,80.31,22.59,28.58,14.96
2002-12-18,,21.7,9.71,25.66,79.13,22.42,28.53,14.75
2002-12-19,,21.27,9.78,25.4,78.66,21.75,28.22,14.54
2002-12-20,,21.52,9.78,25.95,79.79,22.76,28.92,14.4
2002-12-23,,21.15,9.63,25.73,80.26,23.01,27.84,14.96
2002-12-24,,21.5,9.6,25.33,79.76,22.83,27.9,14.62
2002-12-26,,21.4,9.79,25.3,78.5,22.78,27.66,14.44
2002-12-27,,21.01,9.58,24.7,77.36,21.81,27.52,13.98
2002-12-30,,20.98,9.58,24.5,76.25,21.61,28.08,14.5
2002-12-31,,21.65,9.3,24.35,77.5,21.47,28.76,14.48
2003-01-02,,22.08,9.94,25.48,80.57,21.88,29.95,15.44
2003-01-03,,22.5,9.94,25.4,81.65,22.25,28.99,15.42
2003-01-06,,23.15,10.07,26.05,83.59,22.2,29.02,16.6
2003-01-07,,23.65,10.13,25.9,86.0,22.7,29.45,16.72
2003-01-08,,23.56,10.01,25.5,84.19,22.18,29.21,16.08
2003-01-09,,23.78,10.23,25.9,87.0,23.14,30.92,16.0
2003-01-10,,23.52,10.5,25.65,87.68,23.58,31.02,15.75
2003-01-13,,23.9,10.58,25.64,87.51,23.94,30.58,15.96
2003-01-14,,23.99,10.53,25.71,88.58,24.29,30.51,16.05
2003-01-15,,23.92,10.3,25.19,87.59,23.49,29.9,15.94
2003-01-16,,23.42,10.43,25.03,86.05,24.85,28.35,15.49
2003-01-17,,22.97,10.16,24.88,81.3,24.41,27.83,14.9
2003-01-21,,21.81,10.14,24.06,80.54,23.82,27.02,14.71
2003-01-22,,20.94,9.74,23.55,79.7,24.09,26.37,14.85
2003-01-23,,21.07,10.01,23.95,81.05,24.7,26.78,13.45
2003-01-24,,20.39,9.75,23.06,78.99,23.31,25.64,12.8
2003-01-27,,19.63,9.47,23.05,78.42,21.17,25.91,13.12
2003-01-28,,20.09,9.57,23.15,80.11,21.83,25.96,13.15
2003-01-29,,20.09,9.39,23.03,80.32,21.83,25.96,11.98
2003-01-30,,19.75,9.01,22.55,78.3,22.48,26.08,11.5
2003-01-31,,19.77,9.11,23.14,78.2,22.39,26.02,12.14
2003-02-03,,19.24,9.2,23.65,78.18,22.04,26.23,12.5
2003-02-04,,19.22,9.01,23.05,77.09,22.04,25.65,12.36
2003-02-05,,19.44,9.01,23.0,77.26,21.63,25.46,12.52
2003-02-06,,19.44,8.99,22.89,77.51,21.63,24.7,12.17
2003-02-07,,18.78,8.8,22.7,77.1,22.52,23.91,12.05
2003-02-10,,19.23,8.95,22.63,77.91,22.24,23.98,12.3
2003-02-11,,18.76,8.85,22.5,77.39,22.48,23.95,12.39
2003-02-12,,18.46,8.75,22.25,76.5,21.59,24.3,12.56
2003-02-13,,17.63,8.44,22.17,75.86,20.99,23.98,12.15
2003-02-14,,18.15,8.69,22.48,77.45,21.39,25.26,12.3
2003-02-18,,18.46,8.93,22.91,79.33,22.01,25.92,12.68
2003-02-19,,17.92,8.82,23.35,79.51,21.6,25.5,12.51
2003-02-20,,18.2,8.65,23.35,79.15,21.55,25.25,12.66
2003-02-21,,18.48,8.44,23.8,79.95,22.03,25.58,13.1
2003-02-24,,17.34,8.29,23.42,78.56,21.38,24.82,12.8
2003-02-25,,18.08,8.08,23.98,79.07,21.44,25.54,13.12
2003-02-26,,18.01,8.11,23.37,77.4,21.3,25.37,12.9
2003-02-27,,17.65,8.33,23.9,77.28,21.37,25.3,12.85
2003-02-28,,18.15,8.32,24.05,77.95,21.9,25.5,12.7
2003-03-03,,19.17,8.07,23.9,77.33,22.43,25.32,12.7
2003-03-04,,18.14,7.74,23.4,76.7,22.55,24.39,12.57
2003-03-05,,18.59,7.76,23.8,77.73,23.0,24.38,12.44
2003-03-06,,18.38,7.45,23.95,77.07,23.8,24.48,12.13
2003-03-07,,19.1,7.22,24.3,77.9,24.0,25.29,11.9
